County,County Code,Year,Year Code,Gender,Gender Code,UCD - ICD Chapter,UCD - ICD Chapter Code,Deaths,Population
"Bexar County, TX",48029,2011,2011,Female,F,Neoplasms,C00-D48,26,776582
"Bexar County, TX",48029,2011,2011,Male,M,Neoplasms,C00-D48,25,770407
"Bexar County, TX",48029,2012,2012,Female,F,Neoplasms,C00-D48,14,785133
"Bexar County, TX",48029,2012,2012,Male,M,Neoplasms,C00-D48,32,782942
"Bexar County, TX",48029,2013,2013,Female,F,Neoplasms,C00-D48,14,795586
"Bexar County, TX",48029,2013,2013,Male,M,Neoplasms,C00-D48,31,795522
"Bexar County, TX",48029,2014,2014,Female,F,Neoplasms,C00-D48,24,810247
"Bexar County, TX",48029,2014,2014,Male,M,Neoplasms,C00-D48,27,809373
"Bexar County, TX",48029,2015,2015,Female,F,Neoplasms,C00-D48,26,825356
"Bexar County, TX",48029,2015,2015,Male,M,Neoplasms,C00-D48,31,826505
"Bexar County, TX",48029,2016,2016,Female,F,Neoplasms,C00-D48,24,834992
"Bexar County, TX",48029,2016,2016,Male,M,Neoplasms,C00-D48,38,838663
"Brazoria County, TX",48039,2014,2014,Male,M,Neoplasms,C00-D48,15,152048
"Cameron County, TX",48061,2008,2008,Male,M,Neoplasms,C00-D48,12,166646
"Cameron County, TX",48061,2010,2010,Male,M,Neoplasms,C00-D48,11,172140
"Cameron County, TX",48061,2012,2012,Female,F,Neoplasms,C00-D48,10,184427
"Collin County, TX",48085,2010,2010,Male,M,Neoplasms,C00-D48,12,352363
"Collin County, TX",48085,2014,2014,Female,F,Neoplasms,C00-D48,12,397322
"Collin County, TX",48085,2014,2014,Male,M,Neoplasms,C00-D48,11,391217
"Collin County, TX",48085,2015,2015,Female,F,Neoplasms,C00-D48,11,408297
"Collin County, TX",48085,2015,2015,Male,M,Neoplasms,C00-D48,10,402575
"Dallas County, TX",48113,2008,2008,Female,F,Neoplasms,C00-D48,33,1032615
"Dallas County, TX",48113,2008,2008,Male,M,Neoplasms,C00-D48,49,1044398
"Dallas County, TX",48113,2009,2009,Female,F,Neoplasms,C00-D48,38,1047749
"Dallas County, TX",48113,2009,2009,Male,M,Neoplasms,C00-D48,57,1056560
"Dallas County, TX",48113,2010,2010,Female,F,Neoplasms,C00-D48,38,1057347
"Dallas County, TX",48113,2010,2010,Male,M,Neoplasms,C00-D48,43,1064738
"Dallas County, TX",48113,2011,2011,Female,F,Neoplasms,C00-D48,21,1073848
"Dallas County, TX",48113,2011,2011,Male,M,Neoplasms,C00-D48,53,1084537
"Dallas County, TX",48113,2012,2012,Female,F,Neoplasms,C00-D48,34,1089394
"Dallas County, TX",48113,2012,2012,Male,M,Neoplasms,C00-D48,38,1099416
"Dallas County, TX",48113,2013,2013,Female,F,Neoplasms,C00-D48,33,1099410
"Dallas County, TX",48113,2013,2013,Male,M,Neoplasms,C00-D48,46,1107267
"Dallas County, TX",48113,2014,2014,Female,F,Neoplasms,C00-D48,23,1118186
"Dallas County, TX",48113,2014,2014,Male,M,Neoplasms,C00-D48,52,1117828
"Dallas County, TX",48113,2015,2015,Female,F,Neoplasms,C00-D48,45,1132029
"Dallas County, TX",48113,2015,2015,Male,M,Neoplasms,C00-D48,49,1129466
"Dallas County, TX",48113,2016,2016,Female,F,Neoplasms,C00-D48,35,1138586
"Dallas County, TX",48113,2016,2016,Male,M,Neoplasms,C00-D48,58,1135549
"Denton County, TX",48121,2010,2010,Male,M,Neoplasms,C00-D48,10,300927
"Denton County, TX",48121,2011,2011,Male,M,Neoplasms,C00-D48,10,310770
"Denton County, TX",48121,2014,2014,Male,M,Neoplasms,C00-D48,13,336412
"Denton County, TX",48121,2016,2016,Male,M,Neoplasms,C00-D48,10,357399
"El Paso County, TX",48141,2008,2008,Female,F,Neoplasms,C00-D48,13,345492
"El Paso County, TX",48141,2008,2008,Male,M,Neoplasms,C00-D48,12,333418
"El Paso County, TX",48141,2009,2009,Female,F,Neoplasms,C00-D48,15,352418
"El Paso County, TX",48141,2009,2009,Male,M,Neoplasms,C00-D48,10,340970
"El Paso County, TX",48141,2010,2010,Female,F,Neoplasms,C00-D48,17,358579
"El Paso County, TX",48141,2011,2011,Male,M,Neoplasms,C00-D48,12,356748
"El Paso County, TX",48141,2012,2012,Male,M,Neoplasms,C00-D48,11,360560
"El Paso County, TX",48141,2013,2013,Female,F,Neoplasms,C00-D48,12,362719
"El Paso County, TX",48141,2014,2014,Female,F,Neoplasms,C00-D48,17,364352
"El Paso County, TX",48141,2015,2015,Female,F,Neoplasms,C00-D48,10,363781
"El Paso County, TX",48141,2015,2015,Male,M,Neoplasms,C00-D48,11,361109
"El Paso County, TX",48141,2016,2016,Female,F,Neoplasms,C00-D48,16,362286
"El Paso County, TX",48141,2016,2016,Male,M,Neoplasms,C00-D48,17,362636
"Fort Bend County, TX",48157,2008,2008,Female,F,Neoplasms,C00-D48,12,251231
"Fort Bend County, TX",48157,2010,2010,Male,M,Neoplasms,C00-D48,11,264035
"Fort Bend County, TX",48157,2011,2011,Female,F,Neoplasms,C00-D48,11,278668
"Fort Bend County, TX",48157,2013,2013,Male,M,Neoplasms,C00-D48,19,290322
"Fort Bend County, TX",48157,2014,2014,Female,F,Neoplasms,C00-D48,10,308953
"Fort Bend County, TX",48157,2014,2014,Male,M,Neoplasms,C00-D48,13,302957
"Galveston County, TX",48167,2010,2010,Male,M,Neoplasms,C00-D48,10,127697
"Harris County, TX",48201,2008,2008,Female,F,Neoplasms,C00-D48,52,1766306
"Harris County, TX",48201,2008,2008,Male,M,Neoplasms,C00-D48,76,1791468
"Harris County, TX",48201,2009,2009,Female,F,Neoplasms,C00-D48,58,1807222
"Harris County, TX",48201,2009,2009,Male,M,Neoplasms,C00-D48,68,1833898
"Harris County, TX",48201,2010,2010,Female,F,Neoplasms,C00-D48,72,1831612
"Harris County, TX",48201,2010,2010,Male,M,Neoplasms,C00-D48,58,1858591
"Harris County, TX",48201,2011,2011,Female,F,Neoplasms,C00-D48,57,1865117
"Harris County, TX",48201,2011,2011,Male,M,Neoplasms,C00-D48,69,1893636
"Harris County, TX",48201,2012,2012,Female,F,Neoplasms,C00-D48,60,1891606
"Harris County, TX",48201,2012,2012,Male,M,Neoplasms,C00-D48,79,1923723
"Harris County, TX",48201,2013,2013,Female,F,Neoplasms,C00-D48,58,1923313
"Harris County, TX",48201,2013,2013,Male,M,Neoplasms,C00-D48,75,1957746
"Harris County, TX",48201,2014,2014,Female,F,Neoplasms,C00-D48,56,1967911
"Harris County, TX",48201,2014,2014,Male,M,Neoplasms,C00-D48,72,1995567
"Harris County, TX",48201,2015,2015,Female,F,Neoplasms,C00-D48,55,2006294
"Harris County, TX",48201,2015,2015,Male,M,Neoplasms,C00-D48,83,2032146
"Harris County, TX",48201,2016,2016,Female,F,Neoplasms,C00-D48,68,2021806
"Harris County, TX",48201,2016,2016,Male,M,Neoplasms,C00-D48,96,2046680
"Hidalgo County, TX",48215,2008,2008,Female,F,Neoplasms,C00-D48,11,332812
"Hidalgo County, TX",48215,2008,2008,Male,M,Neoplasms,C00-D48,13,319697
"Hidalgo County, TX",48215,2009,2009,Male,M,Neoplasms,C00-D48,11,329192
"Hidalgo County, TX",48215,2010,2010,Female,F,Neoplasms,C00-D48,13,350735
"Hidalgo County, TX",48215,2010,2010,Male,M,Neoplasms,C00-D48,19,337124
"Hidalgo County, TX",48215,2011,2011,Male,M,Neoplasms,C00-D48,20,346490
"Hidalgo County, TX",48215,2012,2012,Female,F,Neoplasms,C00-D48,13,361235
"Hidalgo County, TX",48215,2012,2012,Male,M,Neoplasms,C00-D48,12,350154
"Hidalgo County, TX",48215,2013,2013,Female,F,Neoplasms,C00-D48,13,363599
"Hidalgo County, TX",48215,2013,2013,Male,M,Neoplasms,C00-D48,16,354303
"Hidalgo County, TX",48215,2014,2014,Male,M,Neoplasms,C00-D48,15,358411
"Hidalgo County, TX",48215,2015,2015,Female,F,Neoplasms,C00-D48,13,373655
"Hidalgo County, TX",48215,2015,2015,Male,M,Neoplasms,C00-D48,11,362292
"Hidalgo County, TX",48215,2016,2016,Female,F,Neoplasms,C00-D48,15,375139
"Hidalgo County, TX",48215,2016,2016,Male,M,Neoplasms,C00-D48,15,365504
"Jefferson County, TX",48245,2012,2012,Male,M,Neoplasms,C00-D48,17,112991
"Jefferson County, TX",48245,2015,2015,Male,M,Neoplasms,C00-D48,11,113533
"McLennan County, TX",48309,2008,2008,Male,M,Neoplasms,C00-D48,10,97518
"Montgomery County, TX",48339,2016,2016,Male,M,Neoplasms,C00-D48,10,239957
"Nueces County, TX",48355,2008,2008,Female,F,Neoplasms,C00-D48,10,144914
"Nueces County, TX",48355,2011,2011,Male,M,Neoplasms,C00-D48,11,147996
"Tarrant County, TX",48439,2008,2008,Female,F,Neoplasms,C00-D48,23,786725
"Tarrant County, TX",48439,2008,2008,Male,M,Neoplasms,C00-D48,36,780208
"Tarrant County, TX",48439,2009,2009,Female,F,Neoplasms,C00-D48,25,804283
"Tarrant County, TX",48439,2009,2009,Male,M,Neoplasms,C00-D48,37,795137
"Tarrant County, TX",48439,2010,2010,Female,F,Neoplasms,C00-D48,23,815053
"Tarrant County, TX",48439,2010,2010,Male,M,Neoplasms,C00-D48,30,804741
"Tarrant County, TX",48439,2011,2011,Female,F,Neoplasms,C00-D48,19,831275
"Tarrant County, TX",48439,2011,2011,Male,M,Neoplasms,C00-D48,37,820451
"Tarrant County, TX",48439,2012,2012,Female,F,Neoplasms,C00-D48,26,841533
"Tarrant County, TX",48439,2012,2012,Male,M,Neoplasms,C00-D48,30,830567
"Tarrant County, TX",48439,2013,2013,Female,F,Neoplasms,C00-D48,28,853138
"Tarrant County, TX",48439,2013,2013,Male,M,Neoplasms,C00-D48,37,841200
"Tarrant County, TX",48439,2014,2014,Female,F,Neoplasms,C00-D48,14,867255
"Tarrant County, TX",48439,2014,2014,Male,M,Neoplasms,C00-D48,34,851260
"Tarrant County, TX",48439,2015,2015,Female,F,Neoplasms,C00-D48,21,880707
"Tarrant County, TX",48439,2015,2015,Male,M,Neoplasms,C00-D48,26,864763
"Tarrant County, TX",48439,2016,2016,Female,F,Neoplasms,C00-D48,14,892876
"Tarrant County, TX",48439,2016,2016,Male,M,Neoplasms,C00-D48,29,877553
"Travis County, TX",48453,2008,2008,Female,F,Neoplasms,C00-D48,11,438330
"Travis County, TX",48453,2008,2008,Male,M,Neoplasms,C00-D48,18,458393
"Travis County, TX",48453,2009,2009,Male,M,Neoplasms,C00-D48,14,469048
"Travis County, TX",48453,2010,2010,Female,F,Neoplasms,C00-D48,13,457684
"Travis County, TX",48453,2010,2010,Male,M,Neoplasms,C00-D48,11,476390
"Travis County, TX",48453,2011,2011,Female,F,Neoplasms,C00-D48,12,473610
"Travis County, TX",48453,2011,2011,Male,M,Neoplasms,C00-D48,20,493493
"Travis County, TX",48453,2012,2012,Female,F,Neoplasms,C00-D48,10,486732
"Travis County, TX",48453,2012,2012,Male,M,Neoplasms,C00-D48,11,506949
"Travis County, TX",48453,2013,2013,Male,M,Neoplasms,C00-D48,10,516986
"Travis County, TX",48453,2015,2015,Female,F,Neoplasms,C00-D48,12,519052
"Travis County, TX",48453,2015,2015,Male,M,Neoplasms,C00-D48,15,538488
"Travis County, TX",48453,2016,2016,Male,M,Neoplasms,C00-D48,13,547429
"Salt Lake County, UT",49035,2008,2008,Female,F,Neoplasms,C00-D48,17,440442
"Salt Lake County, UT",49035,2008,2008,Male,M,Neoplasms,C00-D48,12,456626
"Salt Lake County, UT",49035,2009,2009,Female,F,Neoplasms,C00-D48,13,447121
"Salt Lake County, UT",49035,2011,2011,Female,F,Neoplasms,C00-D48,15,460697
"Salt Lake County, UT",49035,2011,2011,Male,M,Neoplasms,C00-D48,13,477544
"Salt Lake County, UT",49035,2012,2012,Male,M,Neoplasms,C00-D48,12,482944
"Salt Lake County, UT",49035,2014,2014,Female,F,Neoplasms,C00-D48,16,477311
"Salt Lake County, UT",49035,2014,2014,Male,M,Neoplasms,C00-D48,17,491749
"Salt Lake County, UT",49035,2015,2015,Female,F,Neoplasms,C00-D48,11,482714
"Salt Lake County, UT",49035,2015,2015,Male,M,Neoplasms,C00-D48,17,497462
"Salt Lake County, UT",49035,2016,2016,Female,F,Neoplasms,C00-D48,16,487373
"Salt Lake County, UT",49035,2016,2016,Male,M,Neoplasms,C00-D48,11,502541
"Chesterfield County, VA",51041,2011,2011,Male,M,Neoplasms,C00-D48,11,136949
"Chesterfield County, VA",51041,2013,2013,Female,F,Neoplasms,C00-D48,11,145813
"Chesterfield County, VA",51041,2014,2014,Male,M,Neoplasms,C00-D48,10,139358
"Fairfax County, VA",51059,2008,2008,Female,F,Neoplasms,C00-D48,10,466604
"Fairfax County, VA",51059,2008,2008,Male,M,Neoplasms,C00-D48,16,464553
"Fairfax County, VA",51059,2009,2009,Male,M,Neoplasms,C00-D48,16,472219
"Fairfax County, VA",51059,2010,2010,Female,F,Neoplasms,C00-D48,11,482141
"Fairfax County, VA",51059,2010,2010,Male,M,Neoplasms,C00-D48,13,478855
"Fairfax County, VA",51059,2011,2011,Female,F,Neoplasms,C00-D48,14,487475
"Fairfax County, VA",51059,2011,2011,Male,M,Neoplasms,C00-D48,17,486076
"Fairfax County, VA",51059,2012,2012,Female,F,Neoplasms,C00-D48,12,493473
"Fairfax County, VA",51059,2012,2012,Male,M,Neoplasms,C00-D48,29,491175
"Fairfax County, VA",51059,2013,2013,Female,F,Neoplasms,C00-D48,10,495655
"Fairfax County, VA",51059,2013,2013,Male,M,Neoplasms,C00-D48,21,494916
"Fairfax County, VA",51059,2014,2014,Female,F,Neoplasms,C00-D48,10,496146
"Fairfax County, VA",51059,2014,2014,Male,M,Neoplasms,C00-D48,14,495945
"Fairfax County, VA",51059,2015,2015,Male,M,Neoplasms,C00-D48,11,495844
"Fairfax County, VA",51059,2016,2016,Female,F,Neoplasms,C00-D48,25,490709
"Fairfax County, VA",51059,2016,2016,Male,M,Neoplasms,C00-D48,15,492183
"Prince William County, VA",51153,2011,2011,Female,F,Neoplasms,C00-D48,10,190690
"Clark County, WA",53011,2014,2014,Male,M,Neoplasms,C00-D48,14,192343
"Clark County, WA",53011,2015,2015,Male,M,Neoplasms,C00-D48,10,194896
"Clark County, WA",53011,2016,2016,Male,M,Neoplasms,C00-D48,13,196562
"King County, WA",53033,2008,2008,Female,F,Neoplasms,C00-D48,22,816588
"King County, WA",53033,2008,2008,Male,M,Neoplasms,C00-D48,19,837548
"King County, WA",53033,2009,2009,Female,F,Neoplasms,C00-D48,27,829676
"King County, WA",53033,2009,2009,Male,M,Neoplasms,C00-D48,22,852471
"King County, WA",53033,2010,2010,Female,F,Neoplasms,C00-D48,20,837660
"King County, WA",53033,2010,2010,Male,M,Neoplasms,C00-D48,29,858349
"King County, WA",53033,2011,2011,Female,F,Neoplasms,C00-D48,15,850070
"King County, WA",53033,2011,2011,Male,M,Neoplasms,C00-D48,27,873787
"King County, WA",53033,2012,2012,Female,F,Neoplasms,C00-D48,22,863089
"King County, WA",53033,2012,2012,Male,M,Neoplasms,C00-D48,19,887022
"King County, WA",53033,2013,2013,Female,F,Neoplasms,C00-D48,26,874236
"King County, WA",53033,2013,2013,Male,M,Neoplasms,C00-D48,32,901405
"King County, WA",53033,2014,2014,Female,F,Neoplasms,C00-D48,23,886222
"King County, WA",53033,2014,2014,Male,M,Neoplasms,C00-D48,31,914567
"King County, WA",53033,2015,2015,Female,F,Neoplasms,C00-D48,24,899306
"King County, WA",53033,2015,2015,Male,M,Neoplasms,C00-D48,29,928427
"King County, WA",53033,2016,2016,Female,F,Neoplasms,C00-D48,25,909112
"King County, WA",53033,2016,2016,Male,M,Neoplasms,C00-D48,37,941252
"Pierce County, WA",53053,2008,2008,Male,M,Neoplasms,C00-D48,12,347329
"Pierce County, WA",53053,2009,2009,Female,F,Neoplasms,C00-D48,15,347669
"Pierce County, WA",53053,2009,2009,Male,M,Neoplasms,C00-D48,11,351234
"Pierce County, WA",53053,2010,2010,Female,F,Neoplasms,C00-D48,15,347491
"Pierce County, WA",53053,2010,2010,Male,M,Neoplasms,C00-D48,11,348838
"Pierce County, WA",53053,2011,2011,Female,F,Neoplasms,C00-D48,14,349829
"Pierce County, WA",53053,2011,2011,Male,M,Neoplasms,C00-D48,10,355923
"Pierce County, WA",53053,2012,2012,Female,F,Neoplasms,C00-D48,20,350444
"Pierce County, WA",53053,2012,2012,Male,M,Neoplasms,C00-D48,16,353834
"Pierce County, WA",53053,2013,2013,Female,F,Neoplasms,C00-D48,17,350877
"Pierce County, WA",53053,2013,2013,Male,M,Neoplasms,C00-D48,19,356829
"Pierce County, WA",53053,2014,2014,Male,M,Neoplasms,C00-D48,10,361087
"Pierce County, WA",53053,2015,2015,Female,F,Neoplasms,C00-D48,11,357420
"Pierce County, WA",53053,2015,2015,Male,M,Neoplasms,C00-D48,14,364867
"Pierce County, WA",53053,2016,2016,Female,F,Neoplasms,C00-D48,13,363773
"Pierce County, WA",53053,2016,2016,Male,M,Neoplasms,C00-D48,16,370631
"Snohomish County, WA",53061,2008,2008,Male,M,Neoplasms,C00-D48,10,313074
"Snohomish County, WA",53061,2009,2009,Male,M,Neoplasms,C00-D48,11,317821
"Snohomish County, WA",53061,2010,2010,Male,M,Neoplasms,C00-D48,11,320228
"Snohomish County, WA",53061,2012,2012,Male,M,Neoplasms,C00-D48,11,326086
"Snohomish County, WA",53061,2014,2014,Male,M,Neoplasms,C00-D48,17,336061
"Snohomish County, WA",53061,2016,2016,Female,F,Neoplasms,C00-D48,11,331669
"Snohomish County, WA",53061,2016,2016,Male,M,Neoplasms,C00-D48,15,344997
"Spokane County, WA",53063,2012,2012,Female,F,Neoplasms,C00-D48,12,200695
"Spokane County, WA",53063,2016,2016,Male,M,Neoplasms,C00-D48,10,209382
"Dane County, WI",55025,2013,2013,Male,M,Neoplasms,C00-D48,13,223829
"Dane County, WI",55025,2015,2015,Male,M,Neoplasms,C00-D48,10,228168
"Milwaukee County, WI",55079,2008,2008,Female,F,Neoplasms,C00-D48,17,410578
"Milwaukee County, WI",55079,2008,2008,Male,M,Neoplasms,C00-D48,20,400414
"Milwaukee County, WI",55079,2009,2009,Male,M,Neoplasms,C00-D48,10,404500
"Milwaukee County, WI",55079,2010,2010,Female,F,Neoplasms,C00-D48,12,417306
"Milwaukee County, WI",55079,2010,2010,Male,M,Neoplasms,C00-D48,22,407126
"Milwaukee County, WI",55079,2011,2011,Female,F,Neoplasms,C00-D48,14,419300
"Milwaukee County, WI",55079,2011,2011,Male,M,Neoplasms,C00-D48,15,409415
"Milwaukee County, WI",55079,2012,2012,Female,F,Neoplasms,C00-D48,11,419789
"Milwaukee County, WI",55079,2012,2012,Male,M,Neoplasms,C00-D48,26,408773
"Milwaukee County, WI",55079,2013,2013,Female,F,Neoplasms,C00-D48,12,419666
"Milwaukee County, WI",55079,2013,2013,Male,M,Neoplasms,C00-D48,18,408419
"Milwaukee County, WI",55079,2014,2014,Female,F,Neoplasms,C00-D48,13,419545
"Milwaukee County, WI",55079,2014,2014,Male,M,Neoplasms,C00-D48,21,406871
"Milwaukee County, WI",55079,2015,2015,Male,M,Neoplasms,C00-D48,19,406366
"Milwaukee County, WI",55079,2016,2016,Male,M,Neoplasms,C00-D48,19,402993
